Domain	Status	Genome ID	Genome Name	
Bacteria	Permanent Draft	2681813151	Klebsiella pneumoniae CHS235	
Bacteria	Permanent Draft	2681813152	Klebsiella pneumoniae MGH111	
Bacteria	Permanent Draft	2681813209	Salmonella enterica enterica sv. Montevideo 50270	
Bacteria	Permanent Draft	2684622549	Klebsiella pneumoniae SY-B	
Bacteria	Permanent Draft	2684622552	Escherichia fergusonii GTA-EF03	
Bacteria	Permanent Draft	2684622655	Klebsiella variicola NL58	
Bacteria	Permanent Draft	2684622681	Salmonella enterica enterica sv. Typhi Ke476	
Bacteria	Finished	2684623121	Enterobacter lignolyticus G5	
Bacteria	Finished	2687453105	Klebsiella oxytoca JKo3	
Bacteria	Finished	2687453152	Salmonella enterica enterica sv. Anatum USDA-ARS-USMARC-1781	
Bacteria	Finished	2687453155	Salmonella enterica enterica sv. Anatum USDA-ARS-USMARC-1766	
Bacteria	Finished	2687453175	Salmonella enterica enterica sv. Anatum USDA-ARS-USMARC-1676	
Bacteria	Finished	2687453270	Klebsiella pneumoniae 32192	
Bacteria	Permanent Draft	2690315700	Klebsiella pneumoniae 38544	
Bacteria	Permanent Draft	2690315726	Salmonella enterica enterica sv. Enteritidis ABB07-SB3071	
Bacteria	Permanent Draft	2690315738	Klebsiella pneumoniae 6234	
Bacteria	Permanent Draft	2690315961	Klebsiella pneumoniae S_42AVR	
Bacteria	Permanent Draft	2690315990	Salmonella enterica enterica sv. Typhimurium DT104 613sV84	
Bacteria	Permanent Draft	2690316123	Salmonella enterica diarizonae 50268	
Bacteria	Permanent Draft	2690316165	Salmonella enterica enterica sv. Weltevreden 2012 2474	
Bacteria	Permanent Draft	2690316252	Citrobacter amalonaticus 3e8A	
Bacteria	Permanent Draft	2690316314	Salmonella enterica enterica sv. Typhimurium DT104 H93	
Bacteria	Permanent Draft	2690316320	Klebsiella pneumoniae S_92SGR	
Bacteria	Permanent Draft	2693429517	Yersinia aldovae IP08791	
Bacteria	Permanent Draft	2693429553	Salmonella enterica enterica sv. Typhimurium DT104 613sH171	
Bacteria	Permanent Draft	2693429604	Salmonella enterica enterica sv. Typhimurium DT104 H10	
Bacteria	Permanent Draft	2693429630	Salmonella enterica enterica sv. Typhimurium DT104 H74	
Bacteria	Permanent Draft	2693429648	Salmonella enterica enterica sv. Typhimurium DT104 V06	
Bacteria	Permanent Draft	2693429653	Salmonella enterica enterica sv. Typhimurium DT104 613sH159	
Bacteria	Permanent Draft	2693429655	Salmonella enterica enterica sv. Typhimurium DT104 613sCH43	
Bacteria	Permanent Draft	2693429657	Klebsiella pneumoniae S_KpVA-14	
Bacteria	Permanent Draft	2693429705	Yersinia enterocolitica ERL053435	
Bacteria	Permanent Draft	2693429718	Salmonella enterica enterica sv. Typhimurium DT104 613sH168	
Bacteria	Permanent Draft	2693429742	Klebsiella pneumoniae S_78RE	
Bacteria	Permanent Draft	2695420417	Salmonella enterica enterica sv. Typhimurium DT104 613sH137	
Bacteria	Permanent Draft	2695420438	Salmonella enterica enterica sv. Typhimurium DT104 V56	
Bacteria	Permanent Draft	2695420440	Yersinia enterocolitica YE204/02	
Bacteria	Permanent Draft	2695420492	Klebsiella pneumoniae S_KpVA-8	
Bacteria	Permanent Draft	2695420502	Salmonella enterica enterica sv. Typhimurium DT104 H37	
Bacteria	Permanent Draft	2695420556	Klebsiella pneumoniae S_89SGR	
Bacteria	Permanent Draft	2695420582	Salmonella enterica enterica sv. Typhimurium DT104 613sV107	
Bacteria	Permanent Draft	2695420605	Salmonella enterica enterica sv. Typhimurium DT104 613sCH50	
Bacteria	Permanent Draft	2695420618	Salmonella enterica enterica sv. Weltevreden VNS10290	
Bacteria	Permanent Draft	2695420717	Yersinia enterocolitica SZ375/04	
Bacteria	Permanent Draft	2695420775	Salmonella enterica enterica sv. Typhimurium DT104 613sV75	
Bacteria	Permanent Draft	2700989204	Yersinia enterocolitica ERL032770	
Bacteria	Permanent Draft	2700989210	Salmonella enterica enterica sv. Typhimurium DT104 613sCH21	
Bacteria	Permanent Draft	2700989231	Yersinia enterocolitica YE74/03	
Bacteria	Permanent Draft	2700989232	Yersinia enterocolitica YE39/03	
Bacteria	Permanent Draft	2700989341	Salmonella enterica enterica sv. Typhimurium DT104 V10	
Bacteria	Permanent Draft	2700989562	Klebsiella pneumoniae S_16BO	
Bacteria	Permanent Draft	2700989567	Klebsiella pneumoniae S_19PV	
Bacteria	Permanent Draft	2700989581	Klebsiella pneumoniae S_46AVR	
Bacteria	Permanent Draft	2700989593	Klebsiella pneumoniae S_99SGR	
Bacteria	Permanent Draft	2703718686	Klebsiella pneumoniae pneumoniae ST101:945169659	
Bacteria	Permanent Draft	2703718688	Klebsiella pneumoniae pneumoniae ST2017:950118422	
Bacteria	Permanent Draft	2703718691	Klebsiella pneumoniae pneumoniae ST101:U44822 (26/7/13)	
Bacteria	Permanent Draft	2706794588	Salmonella enterica enterica sv. Typhi Ke454	
Bacteria	Permanent Draft	2706794622	Salmonella enterica enterica sv. Typhi H58 IB5379	
Bacteria	Permanent Draft	2706794638	Yersinia frederiksenii 120/02	
Bacteria	Permanent Draft	2711768168	Citrobacter freundii MRSN11938	
Bacteria	Permanent Draft	2713896952	Salmonella enterica enterica sv. Typhi BCR110	
Bacteria	Permanent Draft	2713897144	Klebsiella pneumoniae M098440	
Bacteria	Permanent Draft	2713897146	Klebsiella pneumoniae M098442	
Bacteria	Permanent Draft	2713897157	Klebsiella pneumoniae KP-54M	
Bacteria	Permanent Draft	2713897170	Klebsiella pneumoniae KP-33F	
Bacteria	Permanent Draft	2713897193	Klebsiella pneumoniae KP-10	
Bacteria	Permanent Draft	2713897198	Salmonella enterica enterica F12M01383-2	
Bacteria	Finished	2718217721	Salmonella enterica enterica sv. Enteritidis EC20090195	
Bacteria	Finished	2718217723	Salmonella enterica enterica sv. Enteritidis EC20121751	
